img,title,console,genre,publisher,developer,vg_score,critic_score,user_score,total_shipped,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_warriors-legends-of-troy_904AmericaFront.jpg,Warriors: Legends of Troy,X360,Action,Tecmo Koei,Tecmo Koei Canada,,,,,0.06,,0.01,0.04,0.0,2011-12-30,
/games/boxart/full_7136569JapanFrontccc.jpg,Arslan: The Warriors of Legend,PS3,Action,Tecmo Koei,Koei Tecmo Games,,,,,0.06,,0.06,,,2016-02-09,2018-07-31
/games/boxart/1490177ccc.jpg,Taito Legends Power Up,PSP,Action,Destineer,Unknown,,,,,0.05,0.05,,,0.01,2007-05-17,
/games/boxart/5632604ccc.jpg,Final Fight: Streetwise,PS2,Action,Capcom,Capcom Production Studio 8,,,,,0.05,0.03,,0.02,0.01,2006-02-28,
/games/boxart/full_3242453JapanFrontccc.jpg,Romance of the Three Kingdoms XIII,PS3,Action,Tecmo Koei,Koei Tecmo Games,,,,,0.05,,0.05,,,2016-01-28,2018-07-30
/games/boxart/full_9861987AmericaFrontccc.jpg,Gladiator: Sword of Vengeance,XB,Action,Acclaim Entertainment,Acclaim Entertainment,,,,,0.05,0.04,,0.01,0.0,2003-11-05,
/games/boxart/full_captain-america-super-soldier_692AmericaFront.jpg,Captain America: Super Soldier,Wii,Action,Sega,Sega,,6.0,,,0.05,0.05,,,0.0,2011-07-19,
/games/boxart/full_4318326JapanFrontccc.jpg,Samurai Dou Portable,PSP,Action,Spike,Spike,,,,,0.05,,0.05,,,2008-09-18,
/games/boxart/3227058ccc.jpg,Xiaolin Showdown,DS,Action,Konami,Razorback Developments,,,,,0.05,0.05,,0.0,0.0,2006-11-28,
/games/boxart/6929962ccc.jpg,Marc Ecko's Getting Up: Contents Under Pressure,PS2,Action,Atari,"The Collective, Inc.",,,,,0.05,0.03,,0.02,0.01,2006-02-14,
/games/boxart/1298244ccc.jpg,Blood Omen 2,GC,Action,Eidos Interactive,Crystal Dynamics,,,,,0.05,0.04,,0.01,0.0,2002-12-09,
/games/boxart/full_3076354JapanFrontccc.jpg,Shin Sangoku Musou 5 Empires,PSP,Action,KOEI,Koei,,,,,0.05,,0.05,,,2010-01-21,
/games/boxart/full_gachitora-abarenbou-kyoushi-in-high-school_860JapanFront.jpg,GachiTora! Abarenbou Kyoushi in High School,PSP,Action,Spike,Spike,,,,,0.05,,0.05,,,2011-04-21,
/games/boxart/881774ccc.jpg,Dynasty Warriors 5,XB,Action,KOEI,Omega Force,,,,,0.05,0.04,,0.01,0.0,2005-09-13,
/games/boxart/full_6144819JapanFrontccc.jpg,Haikyu!! Cross Team Match!,3DS,Action,Bandai Namco Games,Bandai Namco Games,,,,,0.05,,0.05,,,2016-03-03,2018-08-06
/games/boxart/full_2882876JapanFrontccc.jpg,Zyuden Sentai Kyoryuger: Game on Gaburincho,3DS,Action,Namco Bandai Games,Bandai Namco Games,,,,,0.05,,0.05,,,2013-08-08,2019-01-05
/games/boxart/2761357ccc.jpg,Mister Slime,DS,Action,SouthPeak Interactive,Lexis Numerique,,,,,0.05,0.05,,,0.0,2008-07-15,
/games/boxart/full_5016871AmericaFrontccc.jpg,Touhou Genso Wanderer,PS4,Action,NIS America,AQUA STYLE,,,,,0.05,0.04,,,0.01,2017-03-21,2018-09-18
/games/boxart/full_1710533AmericaFrontccc.jpg,Domino Rally,Wii,Action,UFO Interactive,RED Entertainment,,,,,0.05,0.05,,0.0,0.0,2009-08-18,
/games/boxart/full_5196187AmericaFrontccc.jpg,Samurai Champloo: Sidetracked,PS2,Action,Namco Bandai,Grasshopper Manufacture,,,,,0.05,0.03,,0.02,0.01,2006-04-11,
/games/boxart/full_1466523JapanFrontccc.jpg,Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!,DS,Action,Takara Tomy,Takara Tomy,,,,,0.05,,0.05,,,2007-03-29,
/games/boxart/full_metal-fight-beyblade-bakugami-susanoh-shuurai_10JapanFront.jpg,Metal Fight Beyblade: Bakugami Susanoh Shuurai!,DS,Action,Hudson Soft,Hudson Soft,,,,,0.05,,0.05,,,2010-07-15,
/games/boxart/full_5552866JapanFrontccc.jpg,Minna no Ennichi,3DS,Action,Namco Bandai Games,Bandai Namco Games,,,,,0.05,,0.05,,,2012-05-24,2019-01-05
/games/boxart/full_1566715JapanFrontccc.jpg,Choujikuu Yousai Macross: Ai Oboete Imasu ka,PS3,Action,Namco Bandai Games,Scarab,,,,,0.05,,0.05,,,2012-07-26,2019-01-05
/games/boxart/full_4239549AmericaFrontccc.jpg,Aliens in the Attic,DS,Action,Playlogic Game Factory,Playlogic Game Factory,,,,,0.05,0.05,,0.0,0.0,2009-07-28,
/games/boxart/full_jojo-no-kimyou-na-bouken-phantom-blood_9JapanFront.jpg,Jojo no Kimyou na Bouken: Phantom Blood,PS2,Action,Bandai,Anchor Entertainment,,,,,0.05,,0.05,,,2006-10-26,
/games/boxart/full_2658459JapanFrontccc.jpg,Shin Sangoku Musou 5 Special,PSP,Action,KOEI,Omega Force,,,,,0.05,,0.05,,,2009-10-22,
/games/boxart/full_717968AmericaFrontccc.png,Otogi 2: Immortal Warriors,XB,Action,Sega,From Software,,,,,0.05,0.04,,0.01,0.0,2004-10-21,
/games/boxart/5839080ccc.jpg,Legend of Kay,PS2,Action,Capcom,Neon Studios,,7.2,,,0.05,0.03,,0.02,0.01,2005-09-21,
/games/boxart/full_3106150AmericaFrontccc.png,Strawberry Shortcake: Strawberryland Games,DS,Action,Game Factory,Gorilla Systems,,,,,0.05,0.05,,0.0,0.0,2006-10-23,
/games/boxart/full_6464489AmericaFrontccc.jpg,Tiny Toon Adventures: Toonenstein - Dare to Scare,PS,Action,Vatical Entertainment,Terraglyph Interactive Studios,,,,,0.05,0.03,,0.02,0.0,1999-11-02,
/games/boxart/full_captain-america-super-soldier_806AmericaFront.jpg,Captain America: Super Soldier,DS,Action,Sega,Sega,,,,,0.05,0.05,,,0.0,2011-07-19,
/games/boxart/full_3654906JapanFrontccc.jpg,Mobile Suit Gundam Unicorn,PS3,Action,Namco Bandai Games,From Software,,,,,0.05,,0.05,,,2012-03-08,2019-01-19
/games/boxart/full_4373559PALFrontccc.jpg,Saints Row: Gat out of Hell,PS4,Action,Deep Silver,Volition Inc.,,,,,0.05,,,0.04,0.01,2015-01-20,
/games/boxart/full_7341588AmericaFrontccc.jpg,Hysteria Hospital: Emergency Ward,Wii,Action,O-Games,Gameinvest,,,,,0.05,0.05,,0.0,0.0,2009-06-16,
/games/boxart/1743442ccc.gif,Ontamarama,DS,Action,Atlus,Unknown,,,,,0.05,0.05,,,0.0,2007-11-06,
/games/boxart/full_6522694AmericaFrontccc.jpg,Collar x Malice,PSV,Action,Aksys Games,Idea Factory,,,,,0.05,0.01,0.03,,0.01,2017-07-28,2018-01-19
/games/boxart/full_9135901AmericaFrontccc.jpg,Expendable,PS,Action,Infogrames,Rage Software,,,,,0.05,0.03,,0.02,0.0,2000-04-22,
/games/boxart/full_5054904AmericaFrontccc.jpg,Tenchu: Dark Secret,DS,Action,Nintendo,From Software,,,,,0.05,0.03,0.01,0.0,0.0,2006-08-21,2018-04-22
/games/boxart/full_2699895JapanFrontccc.jpg,Macross ? Scramble,PSV,Action,Namco Bandai Games,ArtDink,,,,,0.05,,0.05,,,2016-10-20,2018-09-22
/games/boxart/full_tom-clancys-hawx-2_277PALFront.jpg,Tom Clancy's HAWX 2,PC,Action,Ubisoft,Ubisoft Bucharest,,,,,0.05,,,0.04,0.01,2010-11-11,
/games/boxart/full_6076376JapanFrontccc.jpg,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,DS,Action,Namco Bandai,Bandai Namco Games,,,,,0.05,,0.05,,,2007-02-22,
/games/boxart/full_8250885JapanFrontccc.jpg,Kamiwaza,PS2,Action,Acquire,Acquire,,,,,0.05,,0.05,,,2006-08-31,
/games/boxart/full_2482281AmericaFrontccc.jpg,Jim Henson's Muppets in Spy Muppets: License to Croak,GBA,Action,TDK Mediactive,TDK Mediactive,,,,,0.05,0.04,,0.01,0.0,2003-11-18,
/games/boxart/3543180ccc.jpg,Alias,XB,Action,Acclaim Entertainment,Acclaim Studios Cheltenham,,,,,0.05,0.04,,0.01,0.0,2004-04-05,
/games/boxart/full_6027052JapanFrontccc.jpg,Sengoku BASARA Sanada Yukimura-den,PS4,Action,Capcom,Capcom,,,,,0.05,,0.05,,,2016-08-25,2018-06-03
/games/boxart/9530772ccc.jpg,Hercules: The Legendary Journeys,N64,Action,Titus,Player 1,,,,,0.05,0.04,,0.01,0.0,2000-11-16,
/games/boxart/full_4884328AmericaFrontccc.jpg,Dead in the Water,PS,Action,ASC Games,Player 1,,,,,0.05,0.03,,0.02,0.0,1999-02-28,
/games/boxart/3696948ccc.jpg,Dr. Seuss: Green Eggs and Ham,GBA,Action,NewKidCo,Handheld Games,,,,,0.05,0.04,,0.01,0.0,2003-11-17,
/games/boxart/full_848756AmericaFrontccc.jpg,Has-Been Heroes,XOne,Action,GameTrust,Frozenbyte,,,,,0.05,0.04,,,0.01,2017-03-28,
/games/boxart/full_5160794AmericaFrontccc.jpg,Deformers,XOne,Action,Ready at Dawn,Ready at Dawn,,,,,0.05,0.04,,,0.01,2017-04-21,
/games/boxart/full_7803654JapanFrontccc.jpg,Sengoku Basara 4: Sumeragi,PS4,Action,Capcom,Unknown,,,,,0.05,,0.05,,,2015-07-23,
/games/boxart/full_1806056AmericaFrontccc.jpg,Extinction,XOne,Action,Maximum Games,Iron Galaxy,,,,,0.05,0.04,,,0.01,2018-04-10,2018-02-01
/games/boxart/full_8503462AmericaFrontccc.jpg,Apex Construct,PS4,Action,Perp Games,Fast Travel Games,,,,,0.05,0.04,,,0.01,2018-08-28,2018-08-17
/games/boxart/full_8120705AmericaFrontccc.jpg,Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,Action,Activision,Krome Studios,,,,,0.05,0.04,,0.01,0.0,2005-11-01,
/games/boxart/2204857ccc.jpg,Rogue Ops,GC,Action,Kemco,Bits Studios,,6.1,,,0.05,0.04,,0.01,0.0,2003-10-29,
/games/boxart/full_around-the-world-in-80-days_698AmericaFront.jpg,Around the World in 80 Days,GBA,Action,Hip Interactive,Saffire Corporation,,3.5,,,0.05,0.03,,0.01,0.0,2004-07-05,
/games/boxart/full_373338JapanFrontccc.jpg,Toukiden: The Age of Demons,PSP,Action,Tecmo Koei,Omega Force,,,,,0.05,,0.05,,,2014-08-28,2018-10-29
/games/boxart/full_7209807AmericaFrontccc.jpg,Mega Man Battle Chip Challenge,GBA,Action,Capcom,Inti Creates,,,,,0.05,,0.05,,,2004-03-03,
/games/boxart/full_9292392AmericaFrontccc.jpg,Cartoon Network Racing,DS,Action,Game Factory,Unknown,,,,,0.05,0.04,,0.0,0.0,2006-12-05,
/games/boxart/full_8492848AmericaFrontccc.jpg,Barnyard,GBA,Action,THQ,Halfbrick Studios,,5.6,,,0.05,0.03,,0.01,0.0,2006-08-01,
/games/boxart/7052945ccc.jpg,The Grim Adventures Of Billy & Mandy,Wii,Action,Midway Games,High Voltage Software,,6.6,,,0.05,0.04,,0.0,0.0,2006-11-16,
/games/boxart/674112ccc.jpg,Crime Life: Gang Wars,XB,Action,Konami,Hothouse Creations,,,,,0.05,0.04,,0.01,0.0,2005-11-22,
/games/boxart/full_9221756AmericaFrontccc.jpg,Dynasty Warriors Vol. 2,PSP,Action,KOEI,Omega Force,,,,,0.05,0.04,,0.0,0.0,2006-10-24,
/games/boxart/full_4190048JapanFrontccc.jpg,Gaist Crusher,3DS,Action,Capcom,"Treasure Co., Ltd.",,,,,0.05,,0.05,,,2013-12-05,2019-01-30
/games/boxart/6976773ccc.jpg,B-Boy,PSP,Action,SouthPeak Interactive,Unknown,,,,,0.05,0.04,,0.0,0.0,2008-09-16,
/games/boxart/full_1922177AmericaFrontccc.jpg,Fatal Frame II: Crimson Butterfly Director's Cut,XB,Action,Tecmo,Tecmo,,8.7,,,0.05,0.04,,0.01,0.0,2004-11-01,
/games/boxart/3711350ccc.jpg,Colin McRae Rally 2005,XB,Action,Codemasters,Unknown,,,,,0.05,0.04,,0.01,0.0,2004-09-28,
/games/boxart/full_5446154AmericaFrontccc.jpg,Secret Service,X360,Action,Activision,Tigon,,,,,0.05,0.04,,0.0,0.0,2008-11-04,
/games/boxart/full_9220492JapanFrontccc.jpg,Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,DS,Action,Konami,Konami,,,,,0.05,,0.05,,,2008-03-13,
/games/boxart/full_2247852JapanFrontccc.jpg,E.X. Troopers,PS3,Action,Capcom,HexaDrive,,,,,0.05,,0.05,,,2012-11-22,2018-12-23
/games/boxart/full_8818037JapanFrontccc.jpg,Soul Eater: Medusa no Inbou,DS,Action,Namco Bandai,Bandai Namco Games,,,,,0.05,,0.05,,,2008-10-23,
/games/boxart/full_4043104AmericaFrontccc.jpg,Naruto: Uzumaki Chronicles 2 (JP sales),PS2,Action,Namco Bandai,Cavia Inc.,,,,,0.05,,0.05,,,2007-09-04,
/games/boxart/3124399ccc.jpg,Code Lyoko,DS,Action,Game Factory,DC Studios,,,,,0.05,0.03,,0.01,0.0,2007-05-15,
/games/boxart/full_898337JapanFrontccc.jpg,To Love-Ru Trouble Darkness: Battle Ecstasy,PSV,Action,FuRyu Corporation,FuRyu,,,,,0.05,,0.05,,,2014-05-22,2019-04-02
/games/boxart/full_1477574AmericaFrontccc.jpg,Kung Fu Panda: Showdown of Legendary Legends,3DS,Action,Little Orbit,Little Orbit,,,,,0.05,,,0.04,0.0,2015-12-01,2018-04-09
/games/boxart/6710060ccc.jpg,NightCaster II: Equinox,XB,Action,Jaleco,Jaleco Entertainment,,,,,0.05,0.03,,0.01,0.0,2002-12-11,
/games/boxart/full_ore-sama-kingdom-koi-no-manga-mo-debut-o-mokushise-doki-doki-love-lesson_687JapanFront.jpg,Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson,DS,Action,Bandai,Bandai Namco Games,,,,,0.05,,0.05,,,2011-11-23,
/games/boxart/full_5349324JapanFrontccc.jpg,Rimo-Cocoron,PS2,Action,Sony Computer Entertainment,Sony Computer Entertainment,,,,,0.05,,0.05,,,2001-06-28,
/games/boxart/full_9602363AmericaFrontccc.jpg,The Escapists 2,NS,Action,Sold Out,Team17 Software,,,,,0.05,0.04,,,0.0,2018-10-30,2019-02-22
/games/boxart/full_5027633AmericaFrontccc.jpg,Assassin's Creed: Altair's Chronicles,DS,Action,Ubisoft,Gameloft,,5.7,,,0.05,0.03,,0.01,0.0,2008-02-05,
/games/boxart/full_7045440PALFrontccc.jpg,Clever Kids: Creepy Crawlies,DS,Action,Midas Interactive Entertainment,Midas Interactive Entertainment,,,,,0.05,,,0.04,0.0,2009-10-23,
/games/boxart/full_1447142AmericaFrontccc.jpg,Double Dragon Advance,GBA,Action,Atlus,Million,,7.9,,,0.05,0.03,,0.01,0.0,2003-11-14,
/games/boxart/full_5399933AmericaFrontccc.jpg,Overcooked,PS4,Action,Sold Out,Ghost Town Games,,,,,0.05,0.04,,,0.01,2016-11-15,2018-06-28
/games/boxart/full_7366133AmericaFrontccc.jpg,Ben 10 (2017),PS4,Action,Outright Games,Torus Games,,,,,0.05,0.04,,,0.01,2017-11-14,2019-01-21
/games/boxart/full_1980718AmericaFrontccc.jpg,Fantastic Four: Rise of the Silver Surfer,Wii,Action,2K Games,7 Studios,,,,,0.05,0.04,,0.01,0.0,2007-06-15,
/games/boxart/full_8926512AmericaFrontccc.jpg,Devil's Third,WiiU,Action,Nintendo,Valhalla Game Studios,,3.8,5.7,,0.05,0.03,,0.02,0.0,2015-12-11,2018-01-22
/games/boxart/full_8486225JapanFrontccc.jpg,Warriors All-Stars,PSV,Action,Tecmo Koei,Omega Force,,,,,0.05,,0.05,,,2017-03-30,2018-09-22
/games/boxart/full_5428149AmericaFrontccc.jpg,Dead Cells,PS4,Action,Merge Games,Motion Twin,,,,,0.05,0.04,,,0.01,2018-08-15,2018-08-06
/games/boxart/full_7100918JapanFrontccc.jpg,Yuki Yuna is a Hero: Memory of the Forest,PSV,Action,FuRyu Corporation,FuRyu,,,,,0.05,,0.05,,,2015-02-26,2018-09-22
/games/boxart/6993133ccc.jpg,Danny Phantom: Urban Jungle,DS,Action,THQ,THQ,,,,,0.04,0.04,,,0.0,2006-09-19,
/games/boxart/full_3782668JapanFrontccc.jpg,World Trigger: Borderless Mission,PSV,Action,Namco Bandai Games,ArtDink,,,,,0.04,,0.04,,,2015-09-17,2018-09-22
/games/boxart/full_8800372AmericaFrontccc.jpg,Assault Rigs,PS,Action,Psygnosis,Psygnosis,,,,,0.04,0.02,,0.02,0.0,1996-02-01,
/games/boxart/full_5441779AmericaFrontccc.jpg,Candace Kane's Candy Factory,DS,Action,Destineer,Destineer,,,,,0.04,0.04,,,0.0,2008-12-22,
/games/boxart/full_yes-precure-5_3JapanFront.jpg,Yes! PreCure 5,DS,Action,Namco Bandai,Bandai Namco Games,,,,,0.04,,0.04,,,2007-11-29,
/games/boxart/full_4136177AmericaFrontccc.jpg,Fantastic Four: Rise of the Silver Surfer,DS,Action,2K Games,7 Studios,,,,,0.04,0.04,,0.0,0.0,2007-06-15,
/games/boxart/full_8702741AmericaFrontccc.jpg,"Roswell Conspiracies: Aliens, Myths & Legends",PS,Action,Red Storm Entertainment,Red Storm Entertainment,,,,,0.04,0.02,,0.02,0.0,2001-06-14,
/games/boxart/full_434243JapanFrontccc.jpg,Darius Burst: Chronicle Saviours,PSV,Action,Kadokawa Games,Unknown,,,,,0.04,,0.04,,,2016-01-14,
/games/boxart/full_9463452AmericaFrontccc.jpg,Terraria,WiiU,Action,505 Games,Re-Logic,,,,,0.04,,0.01,0.03,0.0,2016-06-28,2018-03-19
/games/boxart/full_chou-gekijoban-keroro-gunsou-gekishin-dragon-warriors-de-arimasu_0JapanFront.jpg,Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,DS,Action,Namco Bandai,Bandai Namco Games,,,,,0.04,,0.04,,,2009-02-19,
/games/boxart/full_5254073AmericaFrontccc.jpg,Disney Planes Fire & Rescue,Wii,Action,Disney Interactive Studios,Little Orbit,,,,,0.04,0.0,,0.04,0.0,2014-11-04,2018-03-31
/games/boxart/7741528ccc.jpg,Disney's Meet the Robinsons,GC,Action,Disney Interactive Studios,Avalanche Software,,,,,0.04,0.03,,0.01,0.0,2007-03-27,
/games/boxart/full_972906AmericaFrontccc.jpg,Vikings: Wolves of Midgard,PS4,Action,Kalypso Media,Games Farm,,,,,0.04,0.03,,0.01,0.01,2017-03-28,2018-02-06
/games/boxart/full_2162002AmericaFrontccc.jpg,Devil May Cry HD Collection,XOne,Action,Capcom,Capcom,6.0,,,,0.04,0.04,,,0.0,2018-03-13,2018-01-29
/games/boxart/full_3934824AmericaFrontccc.jpg,For Honor,PC,Action,Ubisoft,Ubisoft Montreal,,,,,0.04,0.02,,0.02,0.0,2017-02-14,2018-01-09
/games/boxart/6286129ccc.jpg,Spy Fiction,PS2,Action,Sammy Corporation,Access Games,,,,,0.04,0.02,,0.02,0.01,2004-08-31,
/games/boxart/full_4605486AmericaFrontccc.jpg,Mafia,PC,Action,Gathering of Developers,Illusion Softworks,,9.2,,,0.04,,,0.04,0.0,2002-08-28,
/games/boxart/full_3657786AmericaFrontccc.jpg,Monster High: New Ghoul in School,PS3,Action,Little Orbit,Torus Games,,,,,0.04,,,0.04,0.01,2015-10-27,2019-01-19
/games/boxart/full_6400575JapanFrontccc.jpg,Minna de Wai Wai! Spelunker,NS,Action,Square Enix,Square Enix,,,,,0.04,,0.04,,,2017-04-20,2018-02-04
/games/boxart/full_5776748JapanFrontccc.jpg,San-X Land: Theme Park de Asobou!,DS,Action,MTO,MTO,,,,,0.04,,0.04,,,2006-03-30,
/games/boxart/full_7952513JapanFrontccc.jpg,Naruto Shippuuden: Dairansen! Kage Bunsen Emaki,DS,Action,Takara Tomy,Takara Tomy,,,,,0.04,,0.04,,,2008-02-14,
/games/boxart/full_6026438AmericaFrontccc.jpg,Overcooked,XOne,Action,Sold Out,Ghost Town Games,,,,,0.04,0.04,,,0.0,2016-11-15,2018-06-28
/games/boxart/full_7856602AmericaFrontccc.jpg,Tom Clancy's HAWX,PC,Action,Ubisoft,Ubisoft Romania,,,,,0.04,,,0.03,0.01,2009-03-03,
/games/boxart/full_1855668AmericaFrontccc.jpg,Aegis of Earth: Protonovus Assault,PSV,Action,Aksys Games,Acquire,,,,,0.04,0.01,,0.02,0.01,2016-03-15,2018-06-15
/games/boxart/5667725ccc.jpg,SPRay,Wii,Action,Tecmo,EKO System,,,,,0.04,0.04,,,0.0,2008-12-03,
/games/boxart/2110589ccc.jpg,Red Ninja: End of Honor,PS2,Action,VU Games,Tranji,,,,,0.04,0.02,,0.02,0.01,2005-03-30,
/games/boxart/full_6386261JapanFrontccc.jpg,Naruto Shippuuden: Shinobi Retsuden III,DS,Action,Takara Tomy,Takara Tomy,,,,,0.04,,0.04,,,2009-04-29,
/games/boxart/full_5612658AmericaFrontccc.jpg,Resident Evil 5,XOne,Action,Capcom,Capcom,,,,,0.04,0.04,,,0.0,2016-07-12,2018-09-04
/games/boxart/full_2081573JapanFrontccc.jpg,Sengoku BASARA Sanada Yukimura-den,PS3,Action,Capcom,Capcom,,,,,0.04,,0.04,,,2016-08-25,2018-06-03
/games/boxart/full_6688979AmericaFrontccc.jpg,Igor: The Game,DS,Action,Legacy Interactive,Santa Cruz Games,,,,,0.04,0.04,,,0.0,2008-09-19,
/games/boxart/5740259ccc.gif,No Rules: Get Phat,GBA,Action,TDK Mediactive,Flying Tiger Development,,,,,0.04,0.03,,0.01,0.0,2001-11-25,
/games/boxart/full_5760125AmericaFrontccc.jpg,Dead Head Fred,PSP,Action,D3 Publisher,Vicious Cycle,,7.6,,,0.04,0.04,,0.0,0.0,2007-08-28,
/games/boxart/full_zombie-daisuki_472JapanFront.jpg,Zombi Daisuki,DS,Action,ChunSoft,ChunSoft,,,,,0.04,,0.04,,,2011-01-20,
/games/boxart/7533441ccc.jpg,The Invincible Iron Man,GBA,Action,Activision,Torus Games Pty. Ltd.,,6.4,,,0.04,0.03,,0.01,0.0,2002-12-15,
/games/boxart/full_7596256PALFrontccc.jpg,Maken Shao: Demon Sword,PS2,Action,Midas Interactive Entertainment,Atlus Co.,,,,,0.04,,0.04,,,2003-07-26,
/games/boxart/full_7040983AmericaFrontccc.png,James Cameron's Avatar: The Game,PC,Action,Ubisoft,Ubisoft Montreal,,6.4,,,0.04,,,0.04,0.0,2009-12-01,
/games/boxart/full_7033238AmericaFrontccc.jpg,Senran Kagura Burst Re:Newal,PS4,Action,Xseed Games,HONEY PARADE GAMES,,,,,0.04,,0.04,,,2019-01-15,2019-03-24
/games/boxart/869936ccc.jpg,Pocket Pool,PSP,Action,Eidos Interactive,Hyper-Devbox,,3.4,,,0.04,0.04,,,0.0,2007-04-18,
/games/boxart/full_3378595PALFrontccc.jpg,Anima - Gate of Memories,PS4,Action,PQube,Anima Games Studio,,,,,0.04,0.01,,0.02,0.01,2017-03-21,2018-09-19
/games/boxart/full_6562379AmericaFrontccc.jpg,Sine Mora EX,NS,Action,THQ Nordic,Digital Reality,,8.0,,,0.04,,,0.04,0.0,2017-09-26,2018-08-15
/games/boxart/full_7829191JapanFrontccc.jpg,Doki Doki! Pretty Cure Narikiri Life!,3DS,Action,Namco Bandai Games,Bandai Namco Games,,,,,0.04,,0.04,,,2013-08-01,2019-04-25
/games/boxart/full_6025088AmericaFrontccc.jpeg,Gravity Falls: Legend of the Gnome Gemulets,3DS,Action,Ubisoft,Ubisoft,,,,,0.04,0.03,,0.0,0.0,2015-10-20,2018-04-26
/games/boxart/full_310182JapanFrontccc.jpg,Way of the Samurai 2 Portable,PSP,Action,Spike,Spike,,,,,0.04,,0.04,,,2009-09-03,
/games/boxart/856783ccc.jpg,Hellboy: The Science of Evil,PSP,Action,Konami,Krome Studios,,,,,0.04,0.04,,0.0,0.0,2008-06-24,
/games/boxart/full_7507213JapanFrontccc.jpg,Sengoku Otome: Legend Battle,PSV,Action,Unknown,Unknown,,,,,0.04,,0.04,,,2016-08-25,2018-09-22
/games/boxart/full_2713093AmericaFrontccc.jpg,Axiom Verge,PS4,Action,Thomas Happ Games,Thomas Happ Games,,,,,0.04,0.03,,,0.01,2015-03-31,
/games/boxart/full_lego-pirates-of-the-caribbean-the-video-game_618AmericaFront.jpg,LEGO Pirates of the Caribbean: The Video Game,PC,Action,Disney Interactive Studios,Traveller's Tales,,,,,0.04,0.04,,,0.0,2011-05-24,
/games/boxart/5255269ccc.jpg,Barnyard,Wii,Action,THQ,Blue Tongue,,,,,0.04,0.04,,0.0,0.0,2006-12-04,
/games/boxart/1277184ccc.jpg,Lionel Trains: On Track,DS,Action,DSI Games,Unknown,,,,,0.04,0.04,,0.0,0.0,2006-12-06,
/games/boxart/full_9391315AmericaFrontccc.jpg,Unbox: Newbie's Adventure,PS4,Action,Merge Games,Prospect Games,,,,,0.04,0.03,,,0.01,2017-07-26,2018-09-20
/games/boxart/full_do-konjou-shougakussei-bon-bita-hadaka-no-choujou-ketsusen-bita-vs-dokuro-dei_0JapanFront.jpg,Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!,DS,Action,Namco Bandai,Namco Bandai Games,,,,,0.04,,0.04,,,2010-11-04,
/games/boxart/full_4516669AmericaFrontccc.jpg,Terraria,XOne,Action,505 Games,Re-Logic,,,,,0.04,,,0.04,0.0,2014-12-02,2018-03-19
/games/boxart/full_1282929AmericaFrontccc.jpg,Aeon Flux,PS2,Action,Majesco,Terminal Reality,,,,,0.04,0.02,,0.02,0.01,2005-11-15,
/games/boxart/full_2124680JapanFrontccc.jpg,Ookami Kakushi,PSP,Action,Konami,Konami,,,,,0.04,,0.04,,,2009-08-20,
/games/boxart/full_9733963JapanFrontccc.jpg,Kikou Heidan J-Phoenix 2,PS2,Action,Takara,Takara,,,,,0.04,,0.04,,,2003-08-28,
/games/boxart/full_7768209JapanFrontccc.jpg,Sengoku Musou 3 Z Special,PSP,Action,Tecmo Koei,Omega Force,,,,,0.04,,0.04,,,2012-02-16,2019-04-25
/games/boxart/full_7103383AmericaFrontccc.jpg,Dark Souls Trilogy,XOne,Action,Namco Bandai,From Software,,,,,0.04,0.04,,,0.0,2018-10-19,2018-08-24
/games/boxart/5887945ccc.jpg,Samurai Warriors 2: Empires,X360,Action,KOEI,Omega Force,,,,,0.04,0.03,0.01,0.0,0.0,2007-02-27,
/games/boxart/full_1357503JapanFrontccc.png,Okami HD,NS,Action,Capcom,Capcom,,,10.0,,0.04,,0.04,,,2018-08-09,2018-03-09
/games/boxart/7372388ccc.gif,Go Diego Go!: Safari Rescue,PS2,Action,2K Play,High Voltage Software,,,,,0.04,0.02,,0.02,0.01,2008-02-11,
/games/boxart/full_3749412AmericaFrontccc.jpg,Aragami,PS4,Action,Maximum Games,Lince Works,,,,,0.04,0.03,,,0.01,2016-10-11,2018-09-17
/games/boxart/8428550ccc.jpg,The Da Vinci Code,XB,Action,2K Games,Double Helix Games,,,,,0.04,0.03,,0.01,0.0,2006-05-19,
/games/boxart/full_865521AmericaFrontccc.jpg,Yonder: The Cloud Catcher Chronicles,PS4,Action,CokeM Interactive,Prideful Sloth,,,,,0.04,0.03,,,0.01,2017-07-25,
/games/boxart/full_4347782AmericaFrontccc.jpg,The Chase: Felix Meets Felicity,DS,Action,Atari,Razorback Developments,,,,,0.04,0.04,,0.0,0.0,2009-01-27,
/games/boxart/full_248239AmericaFrontccc.jpg,Headhunter: Redemption,PS2,Action,Sega,Amuze,,,,,0.04,0.02,,0.01,0.0,2004-09-21,
